969	-13	0.684673	
970	-12	0.68593	
971	-11	0.687085	
972	-10	0.688139	
973	-11	0.687085	
974	-10	0.688139	
975	-9	0.689092	
976	-8	0.689944	
977	-7	0.690695	
978	-6	0.691346	
979	-7	0.690695	
980	-6	0.691346	
981	-7	0.690695	
982	-6	0.691346	
983	-5	0.691897	
984	-4	0.692347	
985	-3	0.692697	
986	-2	0.692947	
987	-1	0.693097	
988	0	0.693147	
989	-1	0.693097	
990	-2	0.692947	
991	-3	0.692697	
992	-4	0.692347	
993	-5	0.691897	
994	-4	0.692347	
995	-5	0.691897	
996	-6	0.691346	
997	-7	0.690695	
998	-6	0.691346	
999	-7	0.690695	
